timestamp,backbone,epoch,split,loss,iou,precision,recall,f1,accuracy
2026-05-20T17:31:54.197890,timm-efficientnet-b0,1,train,0.9233777123689652,0.14450980176460385,0.14887439566092023,0.8251850773518284,0.21674157879805417,0.7744884045918783
2026-05-20T17:31:54.197890,timm-efficientnet-b0,1,val,0.8289702836672465,0.39277702316641805,0.40439475398510694,0.8710650304953257,0.526999326252798,0.959237543741862
2026-05-20T17:32:31.000052,timm-efficientnet-b0,2,train,0.7482731640835603,0.42045212908492735,0.45631199873052536,0.8015114803394924,0.5441114020561711,0.9804222551981608
2026-05-20T17:32:31.000052,timm-efficientnet-b0,2,val,0.5696386335293452,0.5251377388834954,0.5607928725580374,0.8446372457345327,0.6509017798213789,0.9884758758544921
2026-05-20T17:33:14.035072,timm-efficientnet-b0,3,train,0.48742562110225357,0.5578545954450965,0.6311371190225085,0.762293987373511,0.6680350836905783,0.9926465479532878
2026-05-20T17:33:14.035072,timm-efficientnet-b0,3,val,0.3766160914301872,0.6314741882681847,0.7382810565829278,0.7608775061368942,0.7358909328764973,0.9949642690022786
2026-05-20T17:34:12.308074,timm-efficientnet-b0,4,train,0.36771174824486175,0.6046875873712513,0.7041077005265591,0.7527302866398047,0.7131470614586161,0.9943978818257649
2026-05-20T17:34:12.308074,timm-efficientnet-b0,4,val,0.329782272229592,0.6363599873582522,0.7465096248189608,0.7594707749287287,0.7382680857158092,0.9948573811848959
2026-05-20T17:35:33.453679,timm-efficientnet-b0,5,train,0.3259451999142766,0.6261959308106452,0.7323480659350753,0.7550843714922667,0.7301559255331903,0.9948225084940593
2026-05-20T17:35:33.453679,timm-efficientnet-b0,5,val,0.31918856864174205,0.6253813185294469,0.7298998010158538,0.76204729616642,0.7319911213022998,0.9943395233154297
2026-05-20T17:37:09.233925,timm-efficientnet-b0,6,train,0.3097203178455432,0.6346225776150822,0.7400719796245296,0.756400069569548,0.7372203727242722,0.9946819686889649
2026-05-20T17:37:09.233925,timm-efficientnet-b0,6,val,0.2829858842988809,0.6569089150428772,0.7614038566748301,0.7929168224334717,0.7636172431323792,0.9952970886230469
2026-05-20T17:38:49.936074,timm-efficientnet-b0,7,train,0.2940486273790399,0.6449245383093755,0.753915095999837,0.7635415661334991,0.7478851382369485,0.9953150240580241
2026-05-20T17:38:49.936074,timm-efficientnet-b0,7,val,0.2849006668726603,0.6561702859401702,0.7945470762252808,0.7522450355688731,0.7583002666544769,0.9955853525797526
2026-05-20T17:40:43.048622,timm-efficientnet-b0,8,train,0.27802660463998713,0.6573585144182046,0.7686797068268061,0.7672070800885558,0.7597077846224354,0.995757261912028
2026-05-20T17:40:43.048622,timm-efficientnet-b0,8,val,0.2816019582748413,0.6557940155267715,0.7836690507332484,0.7595507566134135,0.7567847495649538,0.9956091054280599
2026-05-20T17:42:33.949022,timm-efficientnet-b0,9,train,0.27256131895507374,0.659563017465795,0.7669005659377823,0.7793575745820999,0.7626010756492378,0.9956380716959635
2026-05-20T17:42:33.949022,timm-efficientnet-b0,9,val,0.2702969560523828,0.6620843221743902,0.7557535510261854,0.79191290974617,0.7629606537123109,0.9956614939371745
2026-05-20T17:44:36.367463,timm-efficientnet-b0,10,train,0.2621705652028322,0.6704799297327797,0.7811673037521542,0.7835780948276321,0.7727204506113975,0.9957758585611979
2026-05-20T17:44:36.367463,timm-efficientnet-b0,10,val,0.27216201533873874,0.6592866909503937,0.7773303528626759,0.7810721908013026,0.7663667906131282,0.9955611165364583
2026-05-20T17:46:45.746891,timm-efficientnet-b0,11,train,0.24560982034852108,0.6870352464914322,0.7929607573151588,0.7911245274047057,0.7854713548031965,0.9961550331115723
2026-05-20T17:46:45.746891,timm-efficientnet-b0,11,val,0.2677754289408525,0.6668091970682144,0.809789318839709,0.7518979169925054,0.7668296288844827,0.9959477488199869
2026-05-20T17:49:06.151634,timm-efficientnet-b0,12,train,0.24322302553181846,0.690120915522178,0.795523691624403,0.7904949273169041,0.7864119296503279,0.9962381935119629
2026-05-20T17:49:06.151634,timm-efficientnet-b0,12,val,0.2702166284124056,0.661903199950854,0.7774295473098755,0.7790750879049301,0.7659853873070138,0.9955418650309245
2026-05-20T17:51:22.030333,timm-efficientnet-b0,13,train,0.24255442137519517,0.6906981571142872,0.7938433652743697,0.7937117555489143,0.7861893459230411,0.9961823527018229
