timestamp,model_name,epoch,split,loss,iou,precision,recall,f1,accuracy
2026-05-17T09:55:53.225640,attention_unet_ch32_64_128_256_512,1,train,1.493417135477066,0.21612987785871762,0.24032408385479356,0.6484245695515225,0.2967978683774917,0.889061024983724
2026-05-17T09:55:53.225640,attention_unet_ch32_64_128_256_512,1,val,1.3864606173833212,0.37481355203936495,0.4274598907058438,0.6456601706147194,0.4847251618849207,0.9815558369954427
2026-05-17T09:56:39.628907,attention_unet_ch32_64_128_256_512,2,train,1.3433296970526378,0.32560279564136485,0.3848785061345552,0.5937516254238047,0.42717230102745474,0.975351136525472
2026-05-17T09:56:39.628907,attention_unet_ch32_64_128_256_512,2,val,1.2773044315973918,0.45821445032954217,0.5361613598217567,0.6248933590948582,0.5604117642062016,0.9910266367594401
2026-05-17T09:57:34.860590,attention_unet_ch32_64_128_256_512,3,train,1.241235402226448,0.3684634512717215,0.44084716342622415,0.6244150616414845,0.48124014772496093,0.9811315727233887
2026-05-17T09:57:34.860590,attention_unet_ch32_64_128_256_512,3,val,1.178651547431946,0.43289299463232356,0.48040738961969814,0.7154540571756661,0.5463926926040367,0.9864304606119791
2026-05-17T09:58:30.523127,attention_unet_ch32_64_128_256_512,4,train,1.1591876681645712,0.407153630934384,0.4798043929350873,0.6650701895911091,0.5270120005319777,0.9831539599100748
2026-05-17T09:58:30.523127,attention_unet_ch32_64_128_256_512,4,val,1.139070857365926,0.3464820649350683,0.36598973299066223,0.7571415771047274,0.45525844611383043,0.9585920969645182
2026-05-17T09:59:46.930037,attention_unet_ch32_64_128_256_512,5,train,1.0920793614784876,0.41169227167963984,0.4813994511651496,0.6831848534569144,0.5319436713451711,0.9828526115417481
2026-05-17T09:59:46.930037,attention_unet_ch32_64_128_256_512,5,val,1.0302799876530966,0.5037998181333144,0.5720085975527763,0.7646158971389134,0.6265222916216836,0.9900074513753255
2026-05-17T10:01:42.221910,attention_unet_ch32_64_128_256_512,6,train,1.0261110850175221,0.43083493754500524,0.49953885458720226,0.7053536142998685,0.5536314413995506,0.9843628819783529
2026-05-17T10:01:42.221910,attention_unet_ch32_64_128_256_512,6,val,0.9739656472206115,0.4638938266504556,0.505524528020372,0.7841358776887258,0.5831919860234316,0.9817262776692708
2026-05-17T10:04:15.448565,attention_unet_ch32_64_128_256_512,7,train,0.9646505403518677,0.44543138428765816,0.5170148340395341,0.7096627259009983,0.5682239912392121,0.9860130182902018
2026-05-17T10:04:15.448565,attention_unet_ch32_64_128_256_512,7,val,0.8992950566609701,0.5371746828407049,0.605852030813694,0.7822410047054291,0.6619717255348342,0.9916412862141927
2026-05-17T10:07:17.100007,attention_unet_ch32_64_128_256_512,8,train,0.9035841711362202,0.46209158157978286,0.5248975332469369,0.7185132084949873,0.5779728798148976,0.9865356826782227
2026-05-17T10:07:17.100007,attention_unet_ch32_64_128_256_512,8,val,0.8449129478136699,0.5176233444114526,0.5808937881390254,0.7867757205168406,0.6424900802115021,0.9907147725423177
2026-05-17T10:10:54.749008,attention_unet_ch32_64_128_256_512,9,train,0.8525461956858635,0.45836251573365494,0.5290005463920534,0.711842419616878,0.5784633632607924,0.9868316968282064
2026-05-17T10:10:54.749008,attention_unet_ch32_64_128_256_512,9,val,0.7831904017925262,0.5503309291104476,0.6165305269261201,0.7949514404932658,0.6687113758029567,0.9913718668619792
2026-05-17T10:14:50.723244,attention_unet_ch32_64_128_256_512,10,train,0.7888138195872307,0.48156268761338045,0.5490320052703221,0.7276816037700822,0.6023796178653866,0.9885293896993002
2026-05-17T10:14:50.723244,attention_unet_ch32_64_128_256_512,10,val,0.7441751329104106,0.4915593583012621,0.540377267698447,0.787822786172231,0.6079392992696254,0.9863353474934896
